Date,Total Generation (KWH),Insolation,Grid Failure,Inverter,Module Cleaning,Rainy day,No Module Cleaning,Transformer replacement and maintenance,Cable and Fuse maintenance,Plant Shutdown,Internet,Battery,Cloudy,Module Cleaning by rains,NO-OFF-CLEAN MODULES
2015-01-15,4101.31,5.362,0,1,0,0,0,0,0,0,0,0,0,0,0.0
2015-01-16,4359.66,5.738,1,0,0,0,0,0,0,0,0,0,0,0,0.0
2015-01-17,4719.42,6.169,1,0,0,0,0,0,0,0,0,0,0,0,0.0
2015-01-18,4890.02,6.416,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2015-01-19,4539.1,5.922,0,0,0,0,0,1,0,0,0,0,0,0,0.0
2015-01-20,3864.11,5.094,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2015-01-21,2069.88,2.54,0,0,0,0,0,0,0,0,0,0,1,0,0.0
2015-01-22,4774.33,6.087,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2015-01-23,4814.43,6.101,0,0,0,0,0,0,1,0,0,0,0,0,0.0
2015-01-24,4232.57,5.268,1,0,0,0,0,0,0,0,0,0,0,0,0.0
2015-01-25,2577.01,3.217,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2015-01-26,4256.93,5.451,1,0,0,0,0,0,0,0,0,0,0,0,0.0
2015-01-27,4864.97,6.162,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2015-01-28,5321.77,9.375359743290538,0,0,0,0,0,0,0,0,1,0,0,0,0.0
2015-01-29,5112.45,6.498,1,0,0,0,0,0,0,0,0,0,0,0,0.0
2015-01-30,5244.26,6.586,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2015-01-31,5396.27,6.783,0,1,0,0,0,0,0,0,0,0,0,0,0.0
2015-02-01,4804.39,6.005,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2015-02-02,4590.25,5.983,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2015-02-03,3081.54,4.024,1,0,0,0,0,0,0,0,0,0,0,0,0.0
2015-02-04,5178.57,6.545,0,0,1,0,0,0,0,0,0,0,0,0,0.0
2015-02-05,4663.38,5.798,0,0,1,0,0,0,0,0,0,0,0,0,0.0
2015-02-06,4405.32,5.684,0,0,1,0,0,0,0,0,0,0,0,0,0.0
2015-02-07,4716.99,6.103,1,0,1,0,0,0,0,0,0,0,0,0,0.0
2015-02-08,5017.62,6.407,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2015-02-09,5259.67,6.666,0,0,1,0,0,0,0,0,0,0,0,0,0.0
2015-02-10,4782.98,6.018,0,0,1,0,0,0,0,0,0,0,0,0,0.0
2015-02-11,4749.17,6.044,0,0,1,0,0,0,0,0,0,0,0,0,0.0
2015-02-12,5309.38,6.699,0,0,1,0,0,0,0,0,0,0,0,0,0.0
2015-02-13,5235.68,6.674,0,0,1,0,0,0,0,0,0,0,0,0,0.0
2015-02-14,4962.81,6.383,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2015-02-15,4776.15,6.186,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2015-02-16,5165.22,6.606,0,0,1,0,0,0,0,0,0,0,0,0,0.0
2015-02-17,5186.37,6.613,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2015-02-18,4634.29,6.0,1,0,1,0,0,0,0,0,0,0,0,0,0.0
2015-02-19,4597.91,5.931,0,0,1,0,0,0,0,0,0,0,0,0,0.0
2015-02-20,4774.8,6.22,0,0,1,0,0,0,0,0,0,0,0,0,0.0
2015-02-21,4771.7,6.379,1,0,1,0,0,0,0,1,0,0,0,0,0.0
2015-02-22,3698.45,9.375359743290538,1,0,0,0,0,0,0,0,0,0,0,0,0.0
2015-02-23,4837.41,6.286,0,0,1,0,0,0,0,0,0,0,0,0,0.0
2015-02-24,4114.34,5.179,0,0,1,0,0,0,0,0,0,0,0,0,0.0
2015-02-25,5178.06,6.275,0,0,1,0,0,0,0,0,0,0,0,0,0.0
2015-02-26,5609.14,6.926,0,0,1,0,0,0,0,0,0,0,0,0,0.0
2015-02-27,5308.11,6.89,0,0,1,0,0,0,0,0,0,0,0,0,0.0
2015-02-28,4240.6,5.59,0,0,1,0,0,0,1,0,0,0,0,0,0.0
2015-03-01,2683.64,3.361,1,0,0,0,0,0,0,0,0,0,1,0,0.0
2015-03-02,4870.95,6.049,0,0,0,0,0,0,1,0,0,0,0,0,0.0
2015-03-03,4422.6,5.622,1,0,0,0,0,0,1,0,0,0,0,0,0.0
2015-03-04,5434.68,6.891,1,0,1,0,0,0,0,0,0,0,0,0,0.0
2015-03-05,5180.51,6.734,0,0,1,0,0,0,0,0,0,0,0,0,0.0
2015-03-06,5146.53,6.682,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2015-03-07,4633.68,6.051,0,0,1,0,0,0,0,0,0,0,0,0,0.0
2015-03-08,5269.43,6.96,1,0,0,0,0,0,0,0,0,0,0,0,0.0
2015-03-09,5595.91,7.172,0,0,1,0,0,0,0,0,0,0,0,0,0.0
2015-03-10,4924.54,6.29,1,0,1,0,0,0,0,0,0,0,0,0,0.0
2015-03-11,4837.96,6.293,0,0,1,0,0,0,0,0,0,0,0,0,0.0
2015-03-12,4221.99,5.623,0,0,1,0,0,0,0,0,0,0,0,0,0.0
2015-03-13,3902.58,5.085,0,0,1,0,0,0,0,0,0,0,0,0,0.0
2015-03-14,4088.18,5.318,1,0,1,0,0,0,0,0,0,0,0,0,0.0
2015-03-15,5038.12,6.704,0,0,0,0,0,0,1,0,0,0,0,0,0.0
2015-03-16,5729.5,7.375,0,0,0,0,0,0,1,0,0,0,0,0,0.0
2015-03-17,5731.4,7.287,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2015-03-18,5884.42,7.515,0,0,1,0,0,0,0,0,0,0,0,0,630.0
2015-03-19,5652.55,7.45,0,0,1,0,0,0,0,0,0,0,0,0,650.0
2015-03-20,5504.98,7.291,1,0,1,0,0,0,1,0,0,0,0,0,650.0
2015-03-21,4756.1,7.105,1,0,1,0,0,0,0,0,0,0,0,0,650.0
2015-03-22,5153.11,6.875,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2015-03-23,5203.83,7.116,0,0,1,0,0,0,0,0,0,0,0,0,640.0
2015-03-24,5366.21,7.155,0,0,1,0,0,0,0,0,0,0,0,0,660.0
2015-03-25,4970.06,6.696,0,0,1,0,0,0,0,0,0,0,0,0,720.0
2015-03-26,4193.13,5.582,0,0,1,0,0,0,1,0,0,0,0,0,630.0
2015-03-27,4265.59,5.613,0,0,1,0,0,0,0,0,0,0,0,0,660.0
2015-03-28,4741.72,6.255,0,0,1,0,0,0,0,0,0,0,0,0,670.0
2015-03-29,2474.46,3.007,1,0,0,0,0,0,0,0,0,0,0,0,0.0
2015-03-30,5565.95,7.373,0,0,1,0,0,0,0,0,0,0,0,0,685.0
2015-03-31,5524.49,7.335,0,0,1,0,0,0,1,0,0,0,0,0,630.0
2015-04-01,5215.1,9.375359743290538,0,0,1,0,0,0,0,0,0,0,0,0,650.0
2015-04-02,5063.11,9.375359743290538,0,0,1,0,0,0,0,0,0,0,0,0,610.0
2015-04-03,5509.73,7.148,0,0,1,0,0,0,0,0,0,0,0,0,630.0
2015-04-04,3598.29,4.589,1,0,1,0,0,0,0,0,0,0,0,0,660.0
2015-04-05,4200.29,5.48,1,0,0,0,0,0,0,0,0,0,0,0,0.0
2015-04-06,4426.15,5.7,1,0,1,0,0,0,0,0,0,0,0,0,670.0
2015-04-07,4665.04,9.375359743290538,0,0,1,0,0,0,0,0,0,0,0,0,620.0
2015-04-08,4492.36,9.375359743290538,0,0,1,0,0,0,0,0,0,0,0,0,590.0
2015-04-09,5054.75,9.375359743290538,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2015-04-10,4445.42,9.375359743290538,0,0,1,0,0,0,0,0,0,0,0,0,580.0
2015-04-11,4283.39,5.664,0,0,1,0,0,0,0,0,0,0,0,0,650.0
2015-04-12,4303.28,5.527,1,0,0,0,0,0,0,0,0,0,0,0,0.0
2015-04-13,5162.44,6.605,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2015-04-14,5335.66,6.933,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2015-04-15,5314.83,6.899,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2015-04-16,5203.03,6.898,1,0,1,0,0,0,0,0,0,0,0,0,630.0
2015-04-17,5050.26,6.719,0,0,1,0,0,0,0,0,0,0,0,0,650.0
2015-04-18,5129.62,6.814,0,0,1,0,0,0,0,0,0,0,0,0,660.0
2015-04-19,5219.45,6.911,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2015-04-20,5332.55,6.908,0,0,1,0,0,0,1,0,0,0,0,0,620.0
2015-04-21,4930.65,6.461,0,0,1,0,0,0,0,0,0,0,0,0,690.0
2015-04-22,5279.97,6.804,0,0,1,0,0,0,0,0,0,0,0,0,710.0
2015-04-23,5451.53,7.071,0,0,1,0,0,0,0,0,0,0,0,0,680.0
2015-04-24,5306.73,6.809,0,0,1,0,0,0,0,0,0,0,0,0,650.0
2015-04-25,5172.76,6.684,0,0,1,0,0,0,0,0,0,0,0,0,650.0
2015-04-26,5061.53,6.625,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2015-04-27,5097.38,6.705,0,0,1,0,0,0,0,0,0,0,0,0,660.0
2015-04-28,5161.69,6.695,0,0,1,0,0,0,0,0,0,0,0,0,620.0
2015-04-29,5045.15,9.375359743290538,0,0,1,0,0,0,0,0,1,0,0,0,630.0
2015-04-30,5179.77,9.375359743290538,0,0,1,0,0,0,0,0,0,0,0,0,680.0
2015-05-01,4816.55,9.375359743290538,1,0,0,0,0,0,0,0,0,0,0,0,0.0
2015-05-02,4953.5,9.375359743290538,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2015-05-03,5151.08,9.375359743290538,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2015-05-04,5312.88,9.375359743290538,0,0,1,0,0,0,0,0,0,0,0,0,650.0
2015-05-05,5173.55,9.375359743290538,0,0,1,0,0,0,0,0,0,0,0,0,660.0
2015-05-06,5149.76,9.375359743290538,0,0,1,0,0,0,0,0,0,0,0,0,670.0
2015-05-07,5182.67,9.375359743290538,0,0,1,0,0,0,0,0,0,0,0,0,690.0
2015-05-08,4433.67,9.375359743290538,0,0,1,0,0,0,0,0,0,0,0,0,670.0
2015-05-09,5220.97,9.375359743290538,0,0,1,0,0,0,0,0,0,0,0,0,630.0
2015-05-10,5178.89,9.375359743290538,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2015-05-11,5026.18,9.375359743290538,0,0,1,0,0,0,0,0,0,0,0,0,650.0
2015-05-12,4775.11,9.375359743290538,0,0,1,0,0,0,0,0,0,0,0,0,680.0
2015-05-13,3880.71,9.375359743290538,0,0,1,0,0,0,0,0,0,0,0,0,650.0
2015-05-14,3364.33,9.375359743290538,1,0,1,0,0,0,0,0,0,0,0,0,640.0
2015-05-15,4862.46,9.375359743290538,1,0,1,0,0,0,0,0,0,0,0,0,350.0
2015-05-16,5276.15,9.375359743290538,0,0,1,0,0,0,1,0,0,0,0,0,600.0
2015-05-17,5353.86,9.375359743290538,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2015-05-18,5237.37,9.375359743290538,0,0,1,0,0,0,0,0,0,0,0,0,600.0
2015-05-19,5233.57,9.375359743290538,1,0,1,0,0,0,0,0,0,0,0,0,670.0
2015-05-20,5294.69,9.375359743290538,0,0,1,0,0,0,0,0,0,0,0,0,650.0
2015-05-21,5132.45,9.375359743290538,0,0,1,0,0,0,0,0,0,0,0,0,690.0
2015-05-22,5220.4,9.375359743290538,0,0,1,0,0,0,0,0,0,0,0,0,710.0
2015-05-23,5062.58,6.521,1,0,1,0,0,0,0,0,0,0,0,0,650.0
2015-05-24,4951.0,6.427,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2015-05-25,4810.27,6.495,1,0,1,0,0,0,0,0,0,0,0,0,600.0
2015-05-26,4885.6,6.432,0,0,1,0,0,0,0,0,0,0,0,0,610.0
2015-05-27,4868.94,6.428,0,0,1,0,0,0,0,0,0,0,0,0,560.0
2015-05-28,4888.01,6.458,0,0,1,0,0,0,0,0,0,0,0,0,596.0
2015-05-29,5022.66,6.649,1,0,1,0,0,0,0,0,0,0,0,0,660.0
2015-05-30,5067.14,6.727,0,0,1,0,0,0,0,0,0,0,0,0,660.0
2015-05-31,4878.45,6.76,1,0,0,0,0,0,0,0,0,0,0,0,610.0
2015-06-01,4904.15,6.549,0,0,1,0,0,0,0,0,0,0,0,0,670.0
2015-06-02,4459.89,4.53,0,0,1,0,0,0,0,0,0,0,0,0,670.0
2015-06-03,4172.49,5.546,1,0,1,0,0,0,0,0,0,0,0,0,580.0
2015-06-04,4001.57,5.63,1,0,1,0,0,0,0,0,0,0,0,0,550.0
2015-06-05,4447.58,6.185,0,0,1,0,0,0,0,0,0,0,0,0,630.0
2015-06-06,4785.95,6.494,0,0,1,0,0,0,0,0,0,0,0,0,594.0
2015-06-07,4541.27,6.273,1,1,0,0,0,0,0,0,0,0,0,0,0.0
2015-06-08,1595.37,2.083,0,0,1,0,0,0,0,0,0,0,0,0,650.0
2015-06-09,3506.2,4.714,0,0,1,0,0,0,0,0,0,0,0,0,630.0
2015-06-10,2737.96,4.949,1,1,0,0,0,0,0,0,0,0,0,0,0.0
2015-06-11,3171.4,4.037,1,0,1,0,0,0,0,0,0,0,0,0,670.0
2015-06-12,4528.1,5.874,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2015-06-13,4452.32,5.711,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2015-06-14,4377.18,5.692,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2015-06-15,4107.1,5.492,1,0,1,0,0,0,0,0,0,0,0,0,650.0
2015-06-16,3987.08,5.227,0,0,1,0,0,0,0,0,0,0,0,0,670.0
2015-06-17,3609.64,4.908,1,0,1,0,0,0,0,0,0,0,0,0,900.0
2015-06-18,3919.95,5.165,1,0,1,0,0,0,0,0,0,0,0,0,950.0
2015-06-19,3021.53,3.884,0,0,1,0,0,0,0,0,0,0,0,0,630.0
2015-06-20,4338.7,5.65,0,0,1,0,0,0,0,0,0,0,0,0,564.0
2015-06-21,4132.77,5.453,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2015-06-22,2836.09,3.588,1,0,1,0,0,0,0,0,0,0,1,0,750.0
2015-06-23,2199.24,2.71,0,0,1,0,0,0,0,0,0,0,1,0,650.0
2015-06-24,787.44,998.0,1,1,0,0,0,0,0,0,0,0,0,0,0.0
2015-06-25,3719.67,4.759,1,0,0,0,0,0,0,0,0,0,0,0,0.0
2015-06-26,4173.81,5.35,1,0,0,0,0,0,0,0,0,0,0,0,0.0
2015-06-27,4005.5,5.192,1,0,0,0,0,0,0,0,0,0,0,0,0.0
2015-06-28,4782.12,6.312,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2015-06-29,3480.64,4.414,0,0,1,0,0,0,0,0,0,0,0,0,630.0
2015-06-30,4166.64,5.515,1,0,1,0,0,0,0,0,0,0,0,0,594.0
2015-07-01,4108.21,5.407,0,0,1,0,0,0,0,0,0,0,0,0,690.0
2015-07-02,4317.39,5.674,0,0,1,0,0,0,0,0,0,0,0,0,710.0
2015-07-03,4097.58,5.458,1,0,1,0,0,0,0,0,0,0,0,0,670.0
2015-07-04,4187.33,5.562,1,0,1,0,0,0,0,0,0,0,0,0,710.0
2015-07-05,3505.17,4.575,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2015-07-06,3247.18,4.168,0,0,1,0,0,0,0,0,0,0,1,0,504.0
2015-07-07,2679.34,3.522,1,0,1,0,0,0,0,0,0,0,0,0,462.0
2015-07-08,2596.97,3.24,0,0,1,0,0,0,0,0,0,0,0,0,0.0
2015-07-09,3166.66,3.991,0,0,1,0,0,0,0,0,0,0,0,0,630.0
2015-07-10,3234.38,4.14,0,0,1,0,0,0,0,0,0,0,0,0,594.0
2015-07-11,3545.82,4.584,1,0,1,0,0,0,0,0,0,0,0,0,690.0
2015-07-12,3941.65,5.459,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2015-07-13,4421.66,5.799,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2015-07-14,4439.27,5.863,1,0,1,0,0,0,0,0,0,0,0,0,354.0
2015-07-15,3874.12,5.116,1,0,1,0,0,0,0,0,0,0,0,0,546.0
2015-07-16,3964.44,5.148,0,0,1,0,0,0,0,0,0,0,0,0,504.0
2015-07-17,3503.67,4.481,0,0,1,0,0,0,0,0,0,0,0,0,570.0
2015-07-18,3582.0,4.652,0,0,1,0,0,0,0,0,0,0,0,0,504.0
2015-07-19,1954.42,2.332,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2015-07-20,1928.89,9.375359743290538,0,0,1,0,0,0,0,0,1,0,0,0,489.0
2015-07-21,1391.54,9.375359743290538,1,0,0,0,0,0,0,0,0,0,0,0,0.0
2015-07-22,1939.53,9.375359743290538,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2015-07-23,3565.76,9.375359743290538,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2015-07-24,2702.48,9.375359743290538,1,0,0,0,0,0,0,0,0,0,0,0,0.0
2015-07-25,1657.9,9.375359743290538,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2015-07-26,688.81,9.375359743290538,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2015-07-27,647.53,9.375359743290538,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2015-07-28,0.0,9.375359743290538,1,0,0,0,0,0,0,0,0,0,0,0,0.0
2015-07-29,0.0,9.375359743290538,1,0,0,0,0,0,0,0,0,0,0,0,0.0
2015-07-30,872.2,9.375359743290538,1,0,0,0,0,0,0,0,0,0,0,0,0.0
2015-07-31,2990.74,9.375359743290538,1,0,0,0,0,0,0,0,0,0,0,0,0.0
2015-08-01,2600.16,9.375359743290538,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2015-08-02,3017.03,9.375359743290538,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2015-08-03,4092.46,9.375359743290538,1,1,0,0,0,0,0,0,0,0,0,0,0.0
2015-08-04,4181.82,9.375359743290538,0,0,1,0,0,0,0,0,0,0,0,0,630.0
2015-08-05,3560.57,9.375359743290538,1,0,1,0,0,0,0,0,0,0,0,0,594.0
2015-08-06,3417.74,9.375359743290538,0,0,1,0,0,0,0,0,0,0,0,0,690.0
2015-08-07,3864.99,9.375359743290538,0,0,1,0,0,0,0,0,0,0,0,0,604.0
2015-08-08,4136.91,9.375359743290538,1,0,1,0,0,0,0,0,0,0,0,0,714.0
2015-08-09,3441.78,9.375359743290538,0,1,0,0,0,0,0,0,0,0,0,0,0.0
2015-08-10,2124.36,9.375359743290538,0,0,1,0,0,0,0,0,0,0,0,0,567.0
2015-08-11,2667.7,9.375359743290538,0,0,1,0,0,0,0,0,0,0,0,0,504.0
2015-08-12,2022.69,9.375359743290538,0,1,0,0,0,0,0,0,0,0,0,0,0.0
2015-08-13,1555.57,9.375359743290538,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2015-08-14,2113.52,9.375359743290538,1,0,0,0,0,0,0,0,0,0,0,0,0.0
2015-08-15,3261.44,9.375359743290538,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2015-08-16,3717.74,9.375359743290538,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2015-08-17,3529.19,9.375359743290538,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2015-08-18,3532.95,9.375359743290538,0,1,0,0,0,0,0,0,0,0,0,0,0.0
2015-08-19,3184.03,9.375359743290538,0,1,0,0,0,0,0,0,0,0,0,0,0.0
2015-08-20,2328.34,9.375359743290538,0,1,0,0,0,0,0,0,0,0,0,0,0.0
2015-08-21,3163.02,9.375359743290538,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2015-08-22,2534.24,9.375359743290538,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2015-08-23,2787.99,9.375359743290538,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2015-08-24,2897.99,9.375359743290538,0,1,0,0,0,0,0,0,0,0,0,0,0.0
2015-08-25,3503.07,9.375359743290538,0,1,0,0,0,0,0,0,0,0,0,0,0.0
2015-08-26,3594.35,9.375359743290538,0,0,1,0,0,0,0,0,0,0,0,0,630.0
2015-08-27,4322.62,9.375359743290538,0,0,1,0,0,0,0,0,0,0,0,0,594.0
2015-08-28,4153.76,9.375359743290538,1,0,1,0,0,0,0,0,0,0,0,0,690.0
2015-08-29,4298.21,9.375359743290538,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2015-08-30,3530.64,9.375359743290538,1,0,0,0,0,0,0,0,0,0,0,0,0.0
2015-08-31,3416.0,9.375359743290538,1,0,1,0,0,0,0,0,0,0,0,0,604.0
2015-09-01,4357.87,9.375359743290538,1,0,1,0,0,0,0,0,0,0,0,0,714.0
2015-09-02,4211.99,9.375359743290538,1,0,1,0,0,0,0,0,0,0,0,0,840.0
2015-09-03,4230.91,9.375359743290538,0,0,1,0,0,0,0,0,0,0,0,0,630.0
2015-09-04,4398.4,9.375359743290538,1,0,1,0,0,0,0,0,0,0,0,0,483.0
2015-09-05,4006.45,9.375359743290538,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2015-09-06,4576.48,9.375359743290538,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2015-09-07,4391.06,9.375359743290538,0,0,1,0,0,0,0,0,0,0,0,0,630.0
2015-09-08,3707.53,9.375359743290538,0,0,1,0,0,0,0,0,0,0,0,0,594.0
2015-09-09,4569.72,9.375359743290538,0,0,1,0,0,0,1,0,0,0,0,0,690.0
2015-09-10,4448.08,9.375359743290538,1,0,0,0,0,0,0,0,0,0,0,0,0.0
2015-09-11,4993.2,9.375359743290538,1,0,1,0,0,0,0,0,0,0,0,0,604.0
2015-09-12,4421.94,9.375359743290538,1,0,1,0,0,0,0,0,0,0,0,0,714.0
2015-09-13,4585.52,9.375359743290538,1,0,0,0,0,0,1,0,0,0,0,0,0.0
2015-09-14,4843.33,9.375359743290538,0,0,1,0,0,0,0,0,0,0,0,0,840.0
2015-09-15,4677.88,9.375359743290538,0,0,1,0,0,0,0,0,0,0,0,0,630.0
2015-09-16,4936.55,9.375359743290538,0,0,1,0,0,0,0,0,0,0,0,0,483.0
2015-09-17,4294.8,9.375359743290538,0,0,1,0,0,0,0,0,0,0,0,0,630.0
2015-09-18,2829.53,9.375359743290538,1,0,0,0,0,0,0,0,0,0,0,0,0.0
2015-09-19,0.0,9.375359743290538,1,0,0,0,0,1,0,0,0,0,0,0,0.0
2015-09-20,55.54,9.375359743290538,1,0,0,0,0,0,0,0,0,0,0,0,0.0
2015-09-21,1585.73,9.375359743290538,0,1,0,0,0,0,0,0,0,0,0,0,0.0
2015-09-22,2910.23,9.375359743290538,0,1,0,0,0,0,0,0,0,0,0,0,0.0
2015-09-23,3903.23,5.29,1,0,0,0,0,0,0,0,0,0,0,0,0.0
2015-09-24,4952.7,6.56,0,0,0,0,0,0,1,0,0,0,0,0,0.0
2015-09-25,2850.84,5.09,1,0,0,0,0,0,0,0,0,0,0,0,0.0
2015-09-26,5114.39,6.82,1,0,1,0,0,0,0,0,0,0,0,0,630.0
2015-09-27,4782.67,9.375359743290538,1,0,0,0,0,0,0,0,0,0,0,0,594.0
2015-09-28,5217.59,9.375359743290538,1,0,1,0,0,0,0,0,0,0,0,0,594.0
2015-09-29,4479.01,9.375359743290538,0,0,1,0,0,0,0,0,0,0,0,0,690.0
2015-09-30,3237.48,9.375359743290538,1,1,0,0,0,0,0,0,0,0,0,0,0.0
2015-10-01,5158.34,9.375359743290538,0,0,1,0,0,0,0,0,0,0,0,0,604.0
2015-10-02,5022.14,9.375359743290538,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2015-10-03,4600.65,9.375359743290538,0,0,1,0,0,0,0,0,0,0,0,0,714.0
2015-10-04,4950.36,9.375359743290538,1,0,0,0,0,0,0,0,0,0,0,0,0.0
2015-10-05,4830.32,9.375359743290538,1,0,1,0,0,0,0,0,0,0,0,0,840.0
2015-10-06,4859.37,6.51,0,0,1,0,0,0,0,0,0,0,0,0,630.0
2015-10-07,4958.43,6.53,0,0,1,0,0,0,0,0,0,0,0,0,1103.0
2015-10-08,4919.52,6.5,0,0,1,0,0,0,0,0,0,0,0,0,2188.0
2015-10-09,4682.06,6.29,1,0,1,0,0,0,0,0,0,0,0,0,770.0
2015-10-10,4471.64,6.09,1,0,1,0,0,0,0,0,0,0,0,0,798.0
2015-10-11,2069.57,9.375359743290538,1,0,0,0,0,0,0,0,0,0,0,0,0.0
2015-10-12,3981.98,5.72,1,0,0,0,0,0,0,0,0,0,0,0,0.0
2015-10-13,4501.87,6.27,1,0,0,0,0,0,0,0,0,0,0,0,0.0
2015-10-14,4755.14,6.4,1,0,1,0,0,0,0,0,0,0,0,0,630.0
2015-10-15,4707.53,6.29,0,0,1,0,0,0,0,0,0,0,0,0,594.0
2015-10-16,4548.24,6.07,0,0,1,0,0,0,0,0,0,0,0,0,690.0
2015-10-17,4352.3,5.96,1,0,1,0,0,0,0,0,0,0,0,0,604.0
2015-10-18,4396.66,5.9,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2015-10-19,4193.89,5.7,0,0,1,0,0,0,0,0,0,0,0,0,714.0
2015-10-20,4412.15,5.86,0,0,1,0,0,0,0,0,0,0,0,0,840.0
2015-10-21,4420.0,5.7,0,0,1,0,0,0,1,0,0,0,0,0,630.0
2015-10-22,4579.92,5.96,0,0,1,0,0,0,0,0,0,0,0,0,483.0
2015-10-23,4658.77,6.19,0,0,1,0,0,0,0,0,0,0,0,0,630.0
2015-10-24,4838.88,6.2,1,0,0,0,0,0,0,0,0,0,0,0,0.0
2015-10-25,3653.13,4.82,1,0,0,0,0,0,0,0,0,0,0,0,0.0
2015-10-26,4500.24,5.89,0,0,1,0,0,0,0,0,0,0,0,0,594.0
2015-10-27,4459.96,5.78,0,0,1,0,0,0,0,0,0,0,0,0,690.0
2015-10-28,4835.51,6.35,1,0,1,0,0,1,0,0,0,0,0,0,604.0
2015-10-29,5194.11,6.62,1,0,1,0,0,1,0,0,0,0,0,0,714.0
2015-10-30,5158.75,6.44,0,0,1,0,0,0,0,0,0,0,0,0,840.0
2015-10-31,5134.36,6.41,0,0,1,0,0,0,0,0,0,0,0,0,630.0
2015-11-01,4696.26,6.01,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2015-11-02,4376.21,5.71,1,0,1,0,0,0,0,0,0,0,0,0,645.0
2015-11-03,4170.78,5.5,1,0,1,0,0,0,0,0,0,0,0,0,630.0
2015-11-04,3800.66,5.04,1,0,1,0,0,0,0,0,0,0,0,0,594.0
2015-11-05,4389.26,5.73,0,0,1,0,0,0,0,0,0,0,0,0,612.0
2015-11-06,3741.27,5.07,1,0,1,0,0,0,0,0,0,0,0,0,756.0
2015-11-07,3887.68,5.14,1,0,1,0,0,0,0,0,0,0,0,0,777.0
2015-11-08,4006.31,5.27,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2015-11-09,4065.21,5.3,0,0,1,0,0,0,0,0,0,0,0,0,798.0
2015-11-10,4061.75,5.26,0,0,1,0,0,0,0,0,0,0,0,0,546.0
2015-11-11,4094.31,5.29,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2015-11-12,4206.03,5.47,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2015-11-13,4279.67,5.62,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2015-11-14,4443.15,5.82,0,0,1,0,0,0,0,0,0,0,0,0,498.0
2015-11-15,4414.54,5.68,0,0,0,0,0,0,0,0,0,0,0,0,0.0
